timestamp,tweet_text,username,all_hashtags,retweet_count,favourites_count
12/3/2019 12:00,OUR TOKEN OF APPRECIATION TO EVERYONE WHO HAS GRACED THE MMINO STAGE!   #MminoSundays #RipAneleHoyana #BallonDor #HuaweiFreeBuds3 #thembarumbu #enhle #MESSIX #TuesdayThoughts #947takealot #MenlynMaine https://t.co/MCFE04CISj,MminoSundays,"[u'MminoSundays', u'RipAneleHoyana', u'BallonDor', u'HuaweiFreeBuds3', u'thembarumbu', u'enhle', u'MESSIX', u'TuesdayThoughts', u'947takealot', u'MenlynMaine']",8,
12/3/2019 12:00,"Some great memories in there...  #Messi, Owen &amp; Co. - all #ballondor winners since 1990 📸➡️ https://t.co/yGCQ2QKiqA  #LFC #Barca #BallonDor2019 https://t.co/58TGfuYdmf",TMuk_news,"[u'Messi', u'ballondor', u'LFC', u'Barca', u'BallonDor2019']",30287,31019
12/3/2019 11:59,@VirgilvDijk was never going to get #BallonDor We all know that it is racially motivated. We all know that as @SamuelEtooFans We all know as @ThierryHenry fans. @FIFAcom is racist,RespectMaluleke,[u'BallonDor'],151,
12/3/2019 11:59,"Ronaldo left #RealMadrid to #Juventus, that's  when he lost his 6th #BallonDor",Ahmsammy,"[u'RealMadrid', u'Juventus', u'BallonDor']",20,
12/3/2019 11:59,Votes au #BallonDor @francefootball :  Europe : 1️⃣ Van Dijk (231 pts) 2️⃣ Messi (194) 3️⃣ Ronaldo (151)  Afrique : 1️⃣ Messi (187) 2️⃣ Mané (170) 3️⃣ Van Dijk (154)  Am. du Sud : 1️⃣ Messi (47) 2️⃣ Van Dijk (39) 3️⃣ Ronaldo (34)  Asie : 1️⃣ Van Dijk (155) 2️⃣ Messi (134) 3️⃣ Ronaldo (100),ActuFoot_,[u'BallonDor'],20198,31425
12/3/2019 11:59,Poor man @Cristiano really thought this long texts &amp; list would hand him individual awards 🤣  UEFA Awards ❌ FIFA Awards ❌ Ballon d'or ❌  #Messi beaten this guy with his individual brilliance makes this #BallonDor award very special out of all he won 👑 Phenomenon 🙏 https://t.co/2zvAxeNouv,AjithSadha,"[u'Messi', u'BallonDor']",19841,27182
12/3/2019 11:58,It was great being a part of the panel for the 2019 @francefootball #BallonDor award. Congratulations to #Messi !  #Liberia 🇱🇷 @Africansoccerup @WesleyKla @GQuamie @mustapharaji_ https://t.co/w2z9cdLeVX,KokoiAnthony,"[u'BallonDor', u'Messi', u'Liberia']",302,
12/3/2019 11:58,Boss pon mic #hiphop #hhiphop #MAMA2019 #BLACKCOFFEE #Seahawks #BallonDor #PrinceAndew #COPAAfrica2019 #ARMYSelcaDay https://t.co/o9PAoOsdXt,luu_Maye,"[u'hiphop', u'hhiphop', u'MAMA2019', u'BLACKCOFFEE', u'Seahawks', u'BallonDor', u'PrinceAndew', u'COPAAfrica2019', u'ARMYSelcaDay']",2048,2098
12/3/2019 11:58,@RichJLaverty For me the #Ballondor lack relevance as a ‘best footballer award’. When you look at the men’s 63 year history its been won by 1 goal keeper and 2 defenders. You simply can’t measure the ability of a defender against a goal scorer. The award would be more relevant by position.,thebattlewagon,[u'Ballondor'],100,
12/3/2019 11:57,If it is by voting Messi would have won an international trophy by now #BallonDor,Sam20Hendo,[u'BallonDor'],5140,5172
